Date,Open,High,Low,Close,Adj Close,Volume
2020-06-02,469.250000,476.899994,459.049988,460.850006,457.824799,3195295
2020-06-03,464.100006,470.600006,457.100006,463.350006,460.308411,3870392
2020-06-04,465.000000,469.450012,458.000000,462.549988,459.513641,2631670
2020-06-05,464.000000,466.500000,457.500000,462.850006,459.811676,2549236
2020-06-08,469.500000,469.500000,456.950012,458.100006,455.092865,2555231
2020-06-09,460.299988,475.850006,458.700012,466.549988,463.487396,5028353
2020-06-10,468.000000,473.899994,458.899994,461.899994,458.867920,3751933
2020-06-11,461.899994,465.000000,448.000000,450.100006,447.145386,3476454
2020-06-12,431.350006,457.000000,431.000000,455.649994,452.658936,2789834
2020-06-15,456.000000,460.450012,451.899994,453.649994,450.672089,1990031
2020-06-16,455.600006,458.000000,445.799988,448.500000,445.555878,3353195
2020-06-17,446.500000,457.399994,438.000000,440.500000,437.608398,4824055
2020-06-18,440.000000,443.549988,436.500000,440.000000,437.111694,3947046
2020-06-19,442.899994,449.500000,441.500000,443.049988,440.141632,4482029
2020-06-22,445.000000,449.000000,441.049988,443.500000,440.588684,3082797
2020-06-23,441.500000,460.000000,441.500000,458.600006,455.589569,5596513
2020-06-24,460.950012,464.850006,450.799988,455.049988,452.062866,3473535
2020-06-25,454.600006,465.750000,452.750000,459.149994,456.135956,3845591
2020-06-26,462.100006,464.950012,455.049988,460.350006,457.328094,3102744
2020-06-29,460.000000,469.000000,458.100006,463.750000,460.705780,5083680
2020-06-30,468.500000,472.700012,462.500000,465.950012,462.891327,4999118
2020-07-01,470.899994,471.000000,465.549988,466.600006,463.537048,2383843
2020-07-02,469.500000,471.500000,463.899994,465.049988,461.997223,2370799
2020-07-03,467.100006,470.750000,464.700012,467.049988,463.984100,2323284
2020-07-06,470.000000,470.100006,464.000000,465.950012,462.891327,1892579
2020-07-07,466.000000,481.899994,465.049988,478.549988,475.408600,5373286
2020-07-08,483.899994,483.899994,471.049988,473.250000,470.143402,2670696
2020-07-09,466.000000,477.000000,466.000000,473.049988,469.944702,1944218
2020-07-10,473.399994,478.399994,472.100006,474.149994,471.037476,2126443
2020-07-13,474.950012,486.000000,474.600006,484.500000,481.319550,3108357
2020-07-14,486.000000,487.399994,475.850006,479.450012,476.302734,3209743
2020-07-15,484.899994,486.850006,477.350006,479.649994,476.501404,2305139
2020-07-16,481.000000,489.000000,474.500000,487.649994,484.448883,3164943
2020-07-17,489.950012,495.350006,483.500000,490.750000,487.528534,5791083
2020-07-20,494.000000,503.000000,487.299988,500.950012,497.661591,3529535
2020-07-21,499.100006,502.700012,490.450012,491.649994,488.422638,3328043
2020-07-22,493.000000,495.200012,478.399994,481.049988,477.892181,3073060
2020-07-23,482.950012,486.850006,476.649994,479.450012,476.302734,2331308
2020-07-24,479.000000,482.799988,470.149994,471.500000,468.404877,2141706
2020-07-27,473.000000,474.200012,462.950012,466.399994,463.338348,3751567
2020-07-28,466.399994,477.000000,466.000000,475.100006,471.981293,3183237
2020-07-29,476.750000,491.649994,476.549988,489.600006,486.386078,6554407
2020-07-30,493.899994,497.750000,480.750000,491.899994,488.670990,8628513
2020-07-31,496.000000,515.000000,494.049988,513.549988,510.178864,8509912
2020-08-03,514.849976,518.650024,507.299988,510.450012,507.099213,4310402
2020-08-04,515.000000,516.200012,505.549988,506.950012,503.622223,2173942
2020-08-05,508.049988,511.149994,501.000000,503.049988,499.747803,2597217
2020-08-06,503.950012,509.600006,501.299988,506.799988,503.473145,2349815
2020-08-07,507.899994,513.700012,506.049988,512.299988,508.937073,2754108
2020-08-10,515.000000,528.000000,506.350006,508.549988,505.211670,5418102
2020-08-11,510.000000,524.599976,510.000000,513.150024,509.781494,5206538
2020-08-12,513.900024,519.500000,502.000000,503.600006,500.294189,4289689
2020-08-13,508.899994,509.299988,495.750000,497.850006,496.158295,3607000
2020-08-14,499.500000,501.600006,488.750000,497.100006,495.410828,4703261
2020-08-17,503.549988,503.549988,491.000000,495.549988,493.866089,2880081
2020-08-18,494.000000,499.100006,492.750000,497.000000,495.311157,3279512
2020-08-19,497.000000,504.899994,493.000000,494.200012,492.520691,3390431
2020-08-20,492.799988,496.850006,490.350006,492.600006,490.926117,1638348
2020-08-21,496.500000,498.500000,491.000000,491.950012,490.278351,1911355
2020-08-24,492.299988,495.450012,486.549988,490.500000,488.833252,2692195
2020-08-25,492.950012,494.000000,486.299988,491.950012,490.278351,2055713
2020-08-26,496.000000,502.000000,492.149994,495.950012,494.264740,4093077
2020-08-27,498.750000,499.350006,491.000000,493.149994,491.474243,1859971
2020-08-28,495.200012,495.649994,488.000000,489.100006,487.438019,1854626
2020-08-31,491.399994,495.399994,470.899994,474.600006,472.987274,4785569
2020-09-01,478.399994,491.000000,473.649994,487.600006,485.943115,3914565
2020-09-02,488.799988,494.799988,487.600006,489.500000,487.836639,2111745
2020-09-03,491.700012,497.299988,484.750000,494.700012,493.018982,2149283
2020-09-04,493.000000,496.000000,481.299988,483.799988,482.156006,2578717
2020-09-07,486.899994,490.950012,478.399994,487.899994,486.242065,2630952
2020-09-08,484.200012,490.399994,481.500000,486.399994,484.747192,2088168
2020-09-09,485.000000,494.000000,482.049988,492.350006,490.676971,2157196
2020-09-10,497.399994,497.500000,489.600006,495.500000,493.816254,2500434
2020-09-11,491.700012,511.700012,491.700012,508.250000,506.522949,5351472
2020-09-14,511.000000,514.700012,498.250000,504.200012,502.486725,4233220
2020-09-15,503.899994,508.000000,499.549988,505.750000,504.031433,2657472
2020-09-16,507.000000,513.000000,504.299988,509.600006,507.868347,2763452
2020-09-17,509.700012,510.950012,501.149994,502.549988,500.842285,2087520
2020-09-18,503.899994,509.899994,498.750000,508.450012,506.722260,3067745
2020-09-21,510.000000,511.950012,487.250000,490.700012,489.032593,2405043
2020-09-22,492.200012,494.600006,480.000000,492.100006,490.427826,1843708
2020-09-23,495.049988,495.950012,484.350006,485.750000,484.099396,2096287
2020-09-24,484.000000,490.750000,478.799988,486.299988,484.647522,2732039
2020-09-25,491.399994,496.000000,488.250000,492.600006,490.926117,2817278
2020-09-28,494.950012,504.649994,492.049988,503.250000,501.539917,2319660
2020-09-29,503.049988,510.299988,496.250000,497.200012,495.510498,2520348
2020-09-30,497.250000,514.000000,496.299988,510.549988,508.815094,4019124
2020-10-01,515.750000,517.400024,510.399994,513.799988,512.054077,3703107
2020-10-05,515.349976,521.650024,510.649994,520.000000,518.233032,2820656
2020-10-06,524.250000,535.000000,522.000000,526.799988,525.009888,8742072
2020-10-07,527.000000,531.299988,521.500000,524.049988,522.269226,2420627
2020-10-08,526.650024,527.000000,516.450012,522.049988,520.276001,2229377
2020-10-09,524.599976,524.599976,516.000000,519.099976,517.336060,1704989
2020-10-12,520.000000,521.400024,512.750000,515.500000,513.748291,1945978
2020-10-13,515.900024,524.500000,512.799988,514.250000,512.502563,3197252
2020-10-14,513.849976,518.500000,506.250000,516.950012,515.193359,3519347
2020-10-15,518.200012,525.650024,515.250000,517.599976,515.841125,3824212
2020-10-16,520.799988,524.349976,510.799988,511.700012,509.961212,2531683
2020-10-19,514.900024,522.000000,510.200012,519.299988,517.535400,2434568
2020-10-20,521.200012,529.950012,518.750000,528.049988,526.255615,5066334
2020-10-21,530.400024,533.000000,508.100006,515.849976,514.097107,5603035
2020-10-22,515.849976,516.000000,505.100006,507.149994,505.426666,4991374
2020-10-23,512.000000,520.900024,509.799988,519.150024,517.385925,4275575
2020-10-26,519.950012,521.799988,509.700012,513.500000,511.755096,2134741
2020-10-27,515.000000,526.400024,512.250000,523.200012,521.422119,3284285
2020-10-28,523.150024,526.000000,515.400024,517.150024,515.392700,1863446
2020-10-29,515.500000,522.450012,509.200012,519.750000,517.983887,2966915
2020-10-30,520.500000,524.000000,508.049988,511.450012,509.712067,3022547
2020-11-02,515.000000,516.799988,504.049988,506.250000,504.529724,3217501
2020-11-03,510.450012,523.500000,509.549988,515.400024,513.648682,9690523
2020-11-04,524.000000,530.000000,517.349976,518.450012,516.688293,7074924
2020-11-05,521.000000,525.650024,516.000000,519.549988,517.784546,3293074
2020-11-06,520.900024,528.900024,518.700012,527.200012,525.408569,4929181
2020-11-09,530.000000,535.950012,524.150024,527.549988,525.757324,5212222
2020-11-10,527.700012,529.900024,511.799988,515.000000,513.250000,4847614
2020-11-11,516.799988,519.250000,505.600006,510.000000,510.000000,4915653
2020-11-12,512.500000,521.950012,510.549988,517.900024,517.900024,5297239
2020-11-13,520.000000,522.000000,512.599976,515.400024,515.400024,3104681
2020-11-14,null,null,null,null,null,null
2020-11-17,522.200012,522.200012,509.500000,511.649994,511.649994,3016364
2020-11-18,513.000000,514.150024,504.450012,505.399994,505.399994,3492271
2020-11-19,505.000000,510.000000,500.049988,507.299988,507.299988,5496008
2020-11-20,511.049988,513.799988,505.950012,508.399994,508.399994,4801287
2020-11-23,508.000000,511.399994,505.100006,509.100006,509.100006,3182272
2020-11-24,510.000000,511.250000,506.500000,507.899994,507.899994,2495047
2020-11-25,508.799988,510.500000,500.049988,501.299988,501.299988,3897557
2020-11-26,501.799988,505.000000,494.049988,504.100006,504.100006,4957778
2020-11-27,507.000000,507.100006,496.649994,499.799988,499.799988,7150001
2020-12-01,503.049988,507.000000,500.600006,506.000000,506.000000,2177754
2020-12-02,507.500000,509.500000,497.250000,502.500000,502.500000,3467739
2020-12-03,500.500000,506.950012,500.500000,501.500000,501.500000,3471978
2020-12-04,502.899994,506.799988,501.600006,502.299988,502.299988,3038914
2020-12-07,502.600006,505.500000,499.000000,502.049988,502.049988,3544985
2020-12-08,503.000000,506.799988,499.049988,502.600006,502.600006,4020487
2020-12-09,510.000000,510.000000,501.000000,502.149994,502.149994,4619524
2020-12-10,502.000000,517.000000,502.000000,514.400024,514.400024,9250804
2020-12-11,517.349976,519.500000,508.799988,513.799988,513.799988,4988627
2020-12-14,517.000000,518.950012,512.400024,513.599976,513.599976,3013023
2020-12-15,513.950012,517.200012,511.200012,513.849976,513.849976,3113626
2020-12-16,515.400024,519.549988,512.299988,513.650024,513.650024,3925836
2020-12-17,515.200012,517.400024,510.500000,511.500000,511.500000,2926337
2020-12-18,513.150024,513.400024,503.049988,509.350006,509.350006,3666563
2020-12-21,509.000000,514.950012,494.200012,503.600006,503.600006,5009242
2020-12-22,504.899994,508.899994,492.549988,504.250000,504.250000,4879416
2020-12-23,505.000000,512.500000,502.299988,510.149994,510.149994,3046867
2020-12-24,515.000000,515.750000,508.299988,514.549988,514.549988,2894330
2020-12-28,514.549988,526.900024,514.000000,525.049988,525.049988,5556022
2020-12-29,527.500000,533.799988,524.549988,528.950012,528.950012,6040679
2020-12-30,530.000000,540.500000,524.349976,539.549988,539.549988,6666770
2020-12-31,539.700012,539.799988,532.150024,534.000000,534.000000,3337284
2021-01-01,534.000000,538.450012,532.299988,534.200012,534.200012,2285766
2021-01-04,537.000000,544.000000,532.400024,543.349976,543.349976,3026253
2021-01-05,542.000000,542.400024,535.500000,538.900024,538.900024,2126666
2021-01-06,539.000000,541.700012,529.599976,534.099976,534.099976,4825471
2021-01-07,537.400024,539.299988,533.400024,535.200012,535.200012,1850927
2021-01-08,537.000000,542.450012,534.000000,540.099976,540.099976,3665938
2021-01-11,543.000000,549.000000,540.000000,546.500000,546.500000,2812154
2021-01-12,549.000000,550.950012,538.250000,541.000000,541.000000,3857637
2021-01-13,541.150024,545.450012,533.599976,536.099976,536.099976,2933547
2021-01-14,536.500000,552.450012,535.250000,548.950012,548.950012,6273001
2021-01-15,548.500000,552.549988,539.049988,540.750000,540.750000,2546799
2021-01-18,541.200012,544.799988,533.200012,537.500000,537.500000,2572902
2021-01-19,539.049988,547.450012,539.000000,541.400024,541.400024,2174161
2021-01-20,544.000000,544.849976,536.599976,537.650024,537.650024,1606896
2021-01-21,540.000000,546.000000,535.400024,537.049988,537.049988,2903743
2021-01-22,537.000000,540.500000,531.299988,532.950012,532.950012,2153095
2021-01-25,538.000000,541.299988,525.000000,532.599976,532.599976,3036463
2021-01-27,533.900024,537.500000,525.650024,527.500000,527.500000,1786873
2021-01-28,526.799988,535.000000,521.049988,527.900024,527.900024,2380469
2021-01-29,530.000000,532.000000,511.350006,514.549988,514.549988,6467932
2021-02-01,515.150024,536.000000,515.150024,525.200012,525.200012,5219141
2021-02-02,530.000000,535.599976,524.400024,526.400024,526.400024,2246578
2021-02-03,527.450012,529.150024,523.000000,524.750000,524.750000,2680479
2021-02-04,524.750000,529.900024,524.049988,526.099976,526.099976,2515981
2021-02-05,527.000000,528.549988,517.799988,521.750000,521.750000,2592937
2021-02-08,522.799988,526.500000,517.299988,518.400024,518.400024,2667420
2021-02-09,523.049988,532.049988,519.000000,525.150024,525.150024,4281247
2021-02-10,527.400024,528.849976,522.400024,524.650024,524.650024,1871619
2021-02-11,524.700012,537.500000,523.950012,535.799988,535.799988,4491181
2021-02-12,539.299988,544.450012,532.049988,534.000000,534.000000,4218265
2021-02-15,537.500000,540.849976,526.299988,527.299988,527.299988,2574672
2021-02-16,530.000000,532.750000,520.400024,522.599976,522.599976,3119109
2021-02-17,523.200012,526.000000,519.000000,520.049988,520.049988,2436843
2021-02-18,522.000000,528.000000,517.900024,520.049988,520.049988,3416920
2021-02-19,515.000000,515.000000,507.850006,513.450012,513.450012,13849233
2021-02-22,514.750000,517.299988,497.049988,500.350006,500.350006,3810112
2021-02-23,502.000000,505.500000,498.750000,500.049988,500.049988,3011786
2021-02-24,502.500000,506.250000,498.049988,503.649994,503.649994,1464678
2021-02-25,508.000000,510.549988,505.049988,509.049988,509.049988,4492656
2021-02-26,508.500000,513.650024,501.000000,503.100006,503.100006,5709953
2021-03-01,504.000000,507.850006,502.799988,505.850006,505.850006,1751572
2021-03-02,507.399994,512.500000,504.799988,511.250000,511.250000,1420334
2021-03-03,514.200012,520.000000,512.049988,518.099976,518.099976,3130922
2021-03-04,515.150024,527.500000,515.150024,524.200012,524.200012,4314919
2021-03-05,525.450012,528.900024,522.650024,524.400024,524.400024,3785627
2021-03-08,525.000000,530.950012,521.750000,528.650024,528.650024,1684546
2021-03-09,531.000000,531.150024,519.000000,525.750000,525.750000,1424487
2021-03-10,526.299988,534.400024,525.150024,531.150024,531.150024,2158157
2021-03-12,533.900024,534.349976,522.200012,523.450012,523.450012,1757943
2021-03-15,523.099976,530.000000,521.299988,526.099976,526.099976,3007071
2021-03-16,526.099976,530.750000,525.150024,529.099976,529.099976,1684209
2021-03-17,527.500000,533.500000,525.250000,527.549988,527.549988,2054354
2021-03-18,528.849976,529.950012,519.599976,521.900024,521.900024,1333801
2021-03-19,516.000000,526.750000,516.000000,524.799988,524.799988,1899152
2021-03-22,525.099976,534.700012,523.700012,533.500000,533.500000,1720620
2021-03-23,533.799988,536.950012,531.250000,533.250000,533.250000,1557222
2021-03-24,531.799988,535.799988,527.750000,529.049988,529.049988,1431667
2021-03-25,528.000000,529.299988,515.000000,517.349976,517.349976,1569877
2021-03-26,517.599976,531.000000,517.599976,529.799988,529.799988,1757265
2021-03-30,532.500000,540.000000,532.000000,539.349976,539.349976,677555
